model_id,proposed_domain_trait,proposed_domain_rank,local_domain_trait,local_domain_rank,accuracy_0_100,accuracy_rank
jisukim8873/falcon-7B-case-4,-1.7802898391349429,3834,-1.5706478488258513,3856,26.07561929595828,3805
LLM360/Amber,-1.7848586389676255,3835,-1.419866953211354,3795,27.90091264667536,3716
kalisai/Nusantara-1.8b-Indo-Chat,-1.7849567296662978,3836,-1.6087641103356998,3872,25.16297262059974,3870
zorobin/mistral-class-shishya-all-hal-7b-ep3,-1.7875654997943928,3837,-1.9595855226714367,4076,25.61929595827901,3837
v1olet/v1olet_mistral_7B,-1.788091452284688,3838,-1.4317078166151629,3801,25.16297262059974,3871
Severian/Nexus-IKM-Hermes-2-Pro-Mistral-7B,-1.7943104574916144,3839,-1.4308307421944593,3799,26.336375488917863,3788
NobodyExistsOnTheInternet/code-llama-70b-python-instruct,-1.79753270623628,3840,-1.247264517112623,3694,27.053455019556715,3751
Josephgflowers/Tinyllama-320M-Cinder-v1,-1.798664405597919,3841,-1.3889145280286583,3778,25.554106910039113,3840
Cartinoe5930/iDUS,-1.8013913547418896,3842,-1.3092042744001646,3745,24.902216427640155,3893
google/recurrentgemma-2b,-1.8029373080683595,3843,-2.1144950030018705,4220,24.576271186440678,4017
L-R/LLmRA-3B-v0.1,-1.80301226568878,3844,-1.3625394222144347,3764,26.205997392438068,3794
Technoculture/MT7Bi-wizard-3-alpha-dpo,-1.8078848706024633,3845,-1.4916850056546025,3825,25.749674054758803,3828
habanoz/tinyllama-oasst1-top1-instruct-full-lr1-5-v0.1,-1.8138234075841209,3846,-1.4820371742958838,3822,26.07561929595828,3803
Josephgflowers/Tinyllama-616M-Cinder-DPO-With-GGUF,-1.814210855432808,3847,-1.4574379128940176,3811,26.597131681877446,3772
bigcode/starcoderbase-1b,-1.815612589156093,3848,-1.4739065368309308,3819,25.749674054758803,3829
Felladrin/Minueza-32Mx2-Chat,-1.81567653125368,3849,-1.5027154104339169,3828,24.83702737940026,3903
Josephgflowers/TinyLlama-3T-Cinder-v1.1,-1.8220861724847148,3850,-1.4340855922002111,3802,25.88005215123859,3816
zelus82/Asterix-B7,-1.8256687341261704,3851,-1.462454770437246,3814,26.140808344198174,3799
vihangd/shearedplats-2.7b-v2,-1.8279713457414657,3852,-1.5482871984521034,3840,26.531942633637552,3779
maywell/TinyLlama-MoE-Chat-0.1,-1.8332020121909751,3853,-1.7282506362736745,3920,27.640156453715775,3724
tyson0420/mixtral_stack_llama,-1.8342789352373703,3854,-1.6485607523999173,3889,24.967405475880053,3889
alnrg2arg/test2,-1.8382313489594584,3855,-1.4657983151401135,3818,24.967405475880053,3887
openbmb/Eurus-RM-7b,-1.839020268110863,3856,-1.483681446226592,3823,23.402868318122554,4247
Josephgflowers/TinyLlama-3T-Cinder-v1,-1.844858942562725,3857,-1.5534104136076334,3842,25.554106910039113,3839
Severian/Nexus-IKM-Mistral-7B,-1.845249269294124,3858,-1.6613248572576895,3895,24.445893089960887,4085
